date,B1_value,B1_active,B2_value,B2_active,B3_value,B3_active,B4_value,B4_active,B5_value,B5_active,T1_value,T1_active,T2_value,T2_active,T3_value,T3_active,T4_value,T4_active,T5_value,T5_active,bullish_K,bearish_K,bullish_K,bearish_K
2020-02-12,78.54984894259819,False,80.80000000000001,False,-1.0,False,33.54560596410252,False,85.0,False,81.23076923076923,False,184,True,0.8283,False,2.0,False,0.0,False,0,1,0,1
2020-02-13,77.44209466263847,False,77.60000000000001,False,-1.0,False,24.933817813705375,False,84.0,False,80.32786885245902,False,165,False,1.203,True,2.0,False,0.0,False,0,1,0,1
2020-02-14,76.35814889336015,False,74.5,False,-1.0,False,21.346069856047293,False,83.0,False,80.14329580348004,False,196,True,1.0262,False,2.0,False,0.0,False,0,1,0,1
2020-02-18,73.64185110663985,False,59.9,False,-1.0,False,3.8718150029693845,False,84.0,False,78.0962128966223,False,123,False,1.077,False,2.0,False,0.0,False,0,0,0,0
2020-02-19,75.07537688442211,False,63.3,False,-1.0,False,11.161968028572943,False,86.0,False,79.7338792221085,False,149,False,1.0118,False,2.0,False,0.0,False,0,0,0,0
2020-02-20,75.6024096385542,False,59.8,False,-1.0,False,2.8892390253211175,False,81.0,False,79.34560327198365,False,103,False,1.1705,True,2.0,False,0.0,False,0,1,0,1
2020-02-21,71.98795180722891,False,42.8,False,-1.0,False,-26.698390467585803,False,74.0,False,77.25409836065575,False,13,False,1.1849,False,2.0,False,-1.0,False,0,0,0,0
2020-02-24,57.93172690763052,False,12.6,False,-1.0,False,-72.41232173168329,False,43.0,False,68.27021494370523,False,-193,False,1.3009,True,-1.0,True,-1.0,False,0,2,0,2
2020-02-25,45.28112449799197,False,5.3,False,-1.0,False,-111.73567135382824,False,33.0,False,57.31832139201638,False,-351,False,1.255,True,-1.0,True,-1.0,False,0,2,0,2
2020-02-26,42.46987951807229,False,5.1,False,-2.0,False,-119.84845692399304,False,26.0,True,54.75946775844422,False,-330,False,1.0418,False,-1.0,True,-2.0,False,1,1,1,1
2020-02-27,24.522613065326635,False,1.7999999999999998,False,-2.0,False,-150.13564630186397,False,14.000000000000002,True,41.290983606557376,False,-513,False,1.1147,False,-1.0,True,-1.0,False,1,1,1,1
2020-02-28,19.27710843373494,False,1.7999999999999998,True,-2.0,False,-152.1805149884343,True,14.000000000000002,True,33.26509723643807,False,-468,False,1.3073,False,-1.0,True,-1.0,False,3,1,3,1
2020-03-02,31.65829145728643,False,9.2,True,-2.0,False,-90.81797514050977,True,24.0,True,47.540983606557376,False,-28,False,1.1422,False,0.0,False,-2.0,False,3,0,3,0
2020-03-03,27.062374245472835,False,6.7,True,-2.0,True,-111.54891369483174,True,16.161616161616163,True,41.59836065573771,False,-205,False,1.1839,False,0.0,False,-2.0,False,4,0,4,0
2020-03-04,41.365461847389554,False,43.3,False,-2.0,True,-51.66612159030286,False,36.0,False,52.76639344262295,False,10,False,1.2585,True,1.0,False,-2.0,False,1,1,1,1
2020-03-05,32.49496981891348,False,28.299999999999997,False,-2.0,True,-85.90800373297914,False,26.0,True,43.634496919917865,False,-248,False,1.2504,False,0.0,False,-2.0,False,2,0,2,0
2020-03-06,27.263581488933603,False,21.9,False,-2.0,True,-106.70527294630249,False,13.0,True,39.794871794871796,False,-344,False,1.1067,False,-1.0,False,-2.0,False,2,0,2,0
2020-03-09,13.380281690140844,False,5.3,False,-2.0,True,-137.8534117589624,False,3.0,True,21.193415637860085,False,-687,False,1.1336,False,-1.0,False,-2.0,False,2,0,2,0
2020-03-10,18.81287726358149,False,13.5,False,-2.0,True,-74.79580338499184,False,7.000000000000001,True,29.671457905544145,False,-37,False,1.0493,False,0.0,False,-2.0,False,2,0,2,0
2020-03-11,9.466263846928499,True,3.5000000000000004,False,-2.0,True,-108.55756920832204,True,5.0,True,17.04312114989733,False,-493,False,1.0756,False,0.0,False,-2.0,False,4,0,4,0
2020-03-12,3.927492447129909,True,0.8,True,-2.0,True,-139.43109114122774,True,2.0,True,7.605344295991778,False,-901,False,1.1031,False,0.0,False,-2.0,False,5,0,5,0
2020-03-13,7.854984894259818,True,4.9,True,-2.0,True,-71.580796938156,True,3.0,True,13.1551901336074,False,-36,False,1.048,False,0.0,False,-2.0,False,5,0,5,0
2020-03-16,3.3232628398791544,True,1.7000000000000002,True,-2.0,True,-104.3608914098389,True,2.0,True,5.0359712230215825,False,-744,False,1.1275,False,1.0,False,-2.0,False,5,0,5,0
2020-03-17,7.351460221550855,True,11.700000000000001,True,-2.0,True,-58.91606772607858,True,4.0,True,11.831275720164609,False,-197,False,1.07,False,0.0,False,-2.0,False,5,0,5,0
2020-03-18,6.042296072507553,True,9.4,True,-2.0,True,-83.2661631378331,True,4.0,True,8.641975308641975,False,-551,False,1.0286,False,0.0,False,-2.0,False,5,0,5,0
2020-03-19,4.531722054380665,True,8.6,True,-2.0,True,-55.31916389919408,True,3.0,True,7.091469681397738,False,-185,False,0.7168,False,0.0,False,-2.0,False,5,0,5,0
2020-03-20,3.2225579053373616,True,6.9,True,-2.0,True,-65.59788373066175,True,2.0,True,5.0359712230215825,False,-363,False,0.461,False,0.0,False,-2.0,False,5,0,5,0
2020-03-23,3.3232628398791544,True,7.3,True,-2.0,True,-74.25819976791331,True,2.0,True,5.441478439425051,False,-476,False,1.0179,False,0.0,False,-2.0,False,5,0,5,0
2020-03-24,5.633802816901409,True,45.0,False,-2.0,True,-10.841478980923796,False,4.0,True,8.102564102564102,False,-2,False,1.0151,False,1.0,False,-2.0,False,3,0,3,0
2020-03-25,5.331991951710262,True,71.0,False,-2.0,True,21.33402468685685,False,2.0,True,8.0,False,-13,False,0.8879,False,1.0,False,-2.0,False,3,0,3,0
2020-03-26,8.048289738430583,True,93.2,False,-2.0,True,66.73741019937503,False,9.0,True,12.781186094069529,False,2,False,1.005,True,1.0,False,-2.0,False,3,1,3,1
2020-03-27,6.237424547283702,True,87.4,False,-2.0,True,30.273617761581193,False,7.000000000000001,True,9.323770491803279,False,-1,False,1.2823,True,1.0,False,-2.0,False,3,1,3,1
2020-03-30,9.6579476861167,True,93.0,False,-2.0,True,56.995707138459565,False,8.0,True,14.212678936605316,False,3,False,1.2111,True,1.0,False,-2.0,False,3,1,3,1
2020-03-31,8.25780463242699,True,89.60000000000001,False,-2.0,True,36.05811501999827,False,8.0,True,12.972420837589377,False,0,False,0.911,False,1.0,False,-2.0,False,3,0,3,0
2020-04-01,6.747230614300101,True,51.800000000000004,False,-2.0,True,-6.373816816386139,False,5.0,True,10.52093973442288,False,-21,False,1.2096,True,0.0,False,-2.0,False,3,1,3,1
2020-04-02,8.66062437059416,True,59.5,False,-2.0,True,16.42875054758713,False,8.0,True,12.155260469867212,False,-22,False,1.038,False,1.0,False,-2.0,False,3,0,3,0
2020-04-03,8.459214501510575,True,39.6,False,-2.0,True,-7.957198108953662,False,7.000000000000001,True,11.542390194075587,False,-30,False,1.0942,False,1.0,False,-2.0,False,3,0,3,0
2020-04-06,12.084592145015106,True,81.10000000000001,False,-2.0,True,44.43260178024873,False,19.0,True,16.462167689161554,False,11,False,1.2483,False,2.0,False,-2.0,False,3,0,3,0
2020-04-07,10.976837865055387,True,86.0,False,-2.0,True,52.303717676615534,False,19.0,True,15.730337078651685,False,4,False,1.1815,True,2.0,False,-2.0,False,3,1,3,1
2020-04-08,12.990936555891238,True,94.69999999999999,False,-2.0,True,90.07200317962608,False,28.999999999999996,False,19.836400817995912,False,9,False,1.1061,False,2.0,False,-2.0,False,2,0,2,0
2020-04-09,17.623363544813696,True,97.0,False,2.0,False,107.61352726880197,False,27.0,True,22.57405515832482,False,10,False,1.0999,False,2.0,False,-2.0,False,2,0,2,0
2020-04-13,14.300100704934543,True,93.2,False,-1.0,False,69.67346272870336,False,25.0,True,20.0,False,13,False,0.9826,False,2.0,False,-2.0,False,2,0,2,0
2020-04-14,21.75226586102719,True,97.3,False,2.0,False,97.98634023327551,False,44.0,False,25.71428571428571,False,27,False,1.054,False,2.0,False,-2.0,False,1,0,1,0
2020-04-15,18.52970795568983,True,82.5,False,2.0,False,49.70391879851834,False,42.0,False,23.186925434116446,False,22,False,0.8715,False,1.0,False,-2.0,False,1,0,1,0
2020-04-16,21.852970795568982,True,70.0,False,2.0,False,45.623928877808346,False,45.0,False,26.046986721144023,False,47,False,1.0292,False,2.0,False,-2.0,False,1,0,1,0
2020-04-17,27.2452068617558,True,90.9,False,2.0,False,81.30741785121228,False,56.00000000000001,False,29.47799385875128,False,32,False,0.9928,False,2.0,False,-2.0,False,1,0,1,0
2020-04-20,24.117053481331986,True,63.800000000000004,False,2.0,False,44.71026383421657,False,52.52525252525253,False,27.840327533265096,False,34,False,0.9767,False,2.0,False,-2.0,False,1,0,1,0
2020-04-21,18.46619576185671,True,31.3,False,2.0,False,-1.753854169485848,False,38.38383838383838,False,22.210849539406347,False,0,False,0.9715,False,1.0,False,-2.0,False,1,0,1,0
2020-04-22,22.60343087790111,True,46.800000000000004,False,2.0,False,34.07809420819601,False,55.55555555555556,False,26.61207778915046,False,17,False,0.8867,False,2.0,False,-2.0,False,1,0,1,0
2020-04-23,22.805247225025226,True,48.3,False,2.0,False,33.844019600073025,False,52.52525252525253,False,25.895598771750254,False,21,False,0.9147,False,1.0,False,-2.0,False,1,0,1,0
2020-04-24,25.22704339051463,True,63.3,False,1.0,False,57.024665712127515,False,58.58585858585859,False,28.249744114636645,False,42,False,0.9107,False,1.0,False,-2.0,False,1,0,1,0
2020-04-27,29.465186680121093,True,85.0,False,2.0,False,88.65899480937345,False,70.70707070707071,False,30.777096114519427,False,50,False,0.7362,False,2.0,False,-2.0,False,1,0,1,0
2020-04-28,29.263370332996974,True,82.89999999999999,False,1.0,False,85.11305121347186,False,71.71717171717171,False,30.16359918200409,False,7,False,0.986,False,2.0,False,-2.0,False,1,0,1,0
2020-04-29,36.12512613521695,False,87.4,False,2.0,False,106.40570418290866,False,87.87878787878788,False,35.48057259713702,False,29,False,1.1053,True,2.0,False,-2.0,False,0,1,0,1
2020-04-30,29.868819374369327,False,77.0,False,2.0,False,57.92889395086259,False,81.81818181818183,False,32.03684749232344,False,13,False,0.9182,False,2.0,False,-2.0,False,0,0,0,0
2020-05-01,24.520686175580224,False,49.2,False,2.0,False,8.44157673270886,False,72.72727272727273,False,27.579162410623088,False,4,False,0.96,False,0.0,False,-2.0,False,0,0,0,0
2020-05-04,26.740665993945512,False,50.3,False,2.0,False,11.087712627523882,False,76.76767676767676,False,29.417773237997956,False,15,False,0.9546,True,1.0,False,-2.0,False,0,1,0,1
2020-05-05,29.63709677419355,False,53.800000000000004,False,2.0,False,26.244720254453107,False,77.77777777777779,False,32.10633946830266,False,42,False,0.8956,False,2.0,False,-2.0,False,0,0,0,0
2020-05-06,31.149193548387093,True,43.0,False,2.0,False,8.172738174205335,False,75.75757575757575,False,32.75332650972365,False,36,False,0.9665,False,1.0,False,-2.0,False,1,0,1,0
2020-05-07,33.635448136958715,True,53.6,False,1.0,False,29.530329804722463,False,80.8080808080808,False,33.40163934426229,False,48,False,0.903,False,2.0,False,-2.0,False,1,0,1,0
2020-05-08,37.36153071500504,False,74.9,False,-2.0,False,60.04341899979099,False,88.88888888888889,False,37.423312883435585,False,58,False,0.8571,False,2.0,False,-2.0,False,0,0,0,0
2020-05-11,38.46928499496475,False,64.7,False,-1.0,False,39.181893166575634,False,87.87878787878788,False,38.036809815950924,False,69,False,0.8532,False,2.0,False,-2.0,False,0,0,0,0
2020-05-12,35.04531722054381,False,42.8,False,-2.0,False,-3.4006208866563803,False,83.83838383838383,False,35.37832310838446,False,15,False,0.9597,False,1.0,False,-2.0,False,0,0,0,0
2020-05-13,31.62134944612286,False,27.800000000000004,False,-1.0,False,-40.69166729773647,False,74.74747474747475,False,32.515337423312886,False,10,False,1.0202,False,1.0,False,-2.0,False,0,0,0,0
2020-05-14,32.02416918429003,False,34.699999999999996,False,-1.0,False,-16.272053642721268,False,80.8080808080808,False,33.74233128834356,False,23,False,1.0415,False,2.0,False,-2.0,False,0,0,0,0
2020-05-15,33.635448136958715,False,39.0,False,-2.0,False,-5.36192369946966,False,80.8080808080808,False,34.21859039836568,False,51,False,0.9498,False,1.0,False,-2.0,False,0,0,0,0
2020-05-18,41.389728096676734,False,84.7,False,1.0,False,31.84304702050781,False,92.92929292929293,False,39.63227783452503,False,51,False,1.0491,True,2.0,False,0.0,False,0,1,0,1
2020-05-19,39.577039274924466,False,70.6,False,2.0,False,6.544081750986017,False,90.9090909090909,False,38.100102145045966,False,31,False,0.9901,False,2.0,False,1.0,False,0,0,0,0
2020-05-20,44.6122860020141,False,83.1,False,2.0,False,33.23074603678995,False,90.9090909090909,False,41.16445352400409,False,66,False,1.0495,False,2.0,False,0.0,False,0,0,0,0
2020-05-21,44.41087613293052,False,75.2,False,2.0,False,10.63169027096837,False,90.9090909090909,False,39.63227783452503,False,27,False,1.0019,False,2.0,False,1.0,False,0,0,0,0
2020-05-22,44.10876132930513,False,76.7,False,2.0,False,12.106339139836066,False,90.9090909090909,False,40.85801838610828,False,55,False,1.0813,False,2.0,False,1.0,False,0,0,0,0
